"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
787085119071;;;;;"Паркет (Б.4.П.6) Стандарт Коричневый - Стандарт - Коричневый";;;https://static.tildacdn.com/tild3935-3131-4139-a434-333133623330/2021-03-11_18-23-57.png;1950.00;;;"Коллекция:Стандарт;Цвет:Коричневый";;TKtu4BZhBMn5b3NpE4St;612417815731;0;0;0;0
994235725331;;;;"Паркет - Б.4.П.6";"Паркет (Б.4.П.6) Стандарт Красный";"Размер плитки 180х60 мм<br />Толщина 60 мм.<br />";"Классический паркет актуален во все времена. Созданный в средневековой Европе как способ напольного покрытия жилых помещений, паркет обретает новую жизнь, воплотившись в современной тротуарной плитке.<br /><br />Размер 180х60 мм<br /><br /><ul><li>Толщина 60 мм</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul><br />На паллете – 11,64 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3034-3862-4465-b139-383465323731/61553974.jpg;;;;;;pmUIlf75li2f2txu3fGJ;;0;0;0;0
874653370621;;;;;"Паркет (Б.4.П.6) Стандарт Красный - Стандарт - Красный";;;https://static.tildacdn.com/stor3034-3862-4465-b139-383465323731/61553974.jpg;1950.00;;;"Коллекция:Стандарт;Цвет:Красный";;hfs46R5gpfj2PPCobsn0;994235725331;0;0;0;0
915451007081;;;;"Паркет - Б.4.П.6";"Паркет (Б.4.П.6) Стандарт Белый";"Размер плитки 180х60 мм<br />Толщина 60 мм.<br />";"Классический паркет актуален во все времена. Созданный в средневековой Европе как способ напольного покрытия жилых помещений, паркет обретает новую жизнь, воплотившись в современной тротуарной плитке.<br /><br />Размер 180х60 мм<br /><br /><ul><li>Толщина 60 мм</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul><br />На паллете – 11,64 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/stor3431-3539-4733-b039-363234656232/49704895.jpg;;;;;;vEYi7abP6DziDMdaft6M;;0;0;0;0
297710249851;;;;;"Паркет (Б.4.П.6) Стандарт Белый - Стандарт - Белый";;;https://static.tildacdn.com/stor3431-3539-4733-b039-363234656232/49704895.jpg;2000.00;;;"Коллекция:Стандарт;Цвет:Белый";;3a6zTYoteHJ2U5nMM5jc;915451007081;0;0;0;0
235256213721;;;;"Паркет - Б.4.П.6";"Паркет (Б.4.П.6) Гладкий Янтарь";"Размер плитки 180х60 мм<br />Толщина 60 мм.<br />";"Классический паркет актуален во все времена. Созданный в средневековой Европе как способ напольного покрытия жилых помещений, паркет обретает новую жизнь, воплотившись в современной тротуарной плитке.<br /><br />Размер 180х60 мм<br /><br /><ul><li>Толщина 60 мм</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul><br />На паллете – 11,64 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild3562-6239-4133-a534-333635303832/01.jpg;;;;;;x7eVYJV8ia0Sf5GTFjJm;;0;0;0;0
434460305641;;;;;"Паркет (Б.4.П.6) Гладкий Янтарь - Листопад® гладкий - Янтарь";;;https://static.tildacdn.com/tild3562-6239-4133-a534-333635303832/01.jpg;2850.00;;;"Коллекция:Листопад® гладкий;Цвет:Янтарь";;36cgi9fiODKtkAKl8LlP;235256213721;0;0;0;0
498825353591;;;;"Паркет - Б.4.П.6";"Паркет (Б.4.П.6) Гладкий Хаски";"Размер плитки 180х60 мм<br />Толщина 60 мм.<br />";"Классический паркет актуален во все времена. Созданный в средневековой Европе как способ напольного покрытия жилых помещений, паркет обретает новую жизнь, воплотившись в современной тротуарной плитке.<br /><br />Размер 180х60 мм<br /><br /><ul><li>Толщина 60 мм</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul><br />На паллете – 11,64 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6535-3833-4139-b330-333436323735/01.jpg;;;;;;PpJJNUya78YCF9AXCYIn;;0;0;0;0
832235728721;;;;;"Паркет (Б.4.П.6) Гладкий Хаски - Листопад® гладкий - Хаски";;;https://static.tildacdn.com/tild6535-3833-4139-b330-333436323735/01.jpg;2850.00;;;"Коллекция:Листопад® гладкий;Цвет:Хаски";;dPG6nmYZ32TGKXHmpcNj;498825353591;0;0;0;0
192920054461;;;;"Паркет - Б.4.П.6";"Паркет (Б.4.П.6) Гладкий Осень";"Размер плитки 180х60 мм<br />Толщина 60 мм.<br />";"Классический паркет актуален во все времена. Созданный в средневековой Европе как способ напольного покрытия жилых помещений, паркет обретает новую жизнь, воплотившись в современной тротуарной плитке.<br /><br />Размер 180х60 мм<br /><br /><ul><li>Толщина 60 мм</li><li>Класс бетона изделий по прочности на сжатие: В25</li><li>Марка бетона по морозостойкости F₂200</li><li>Водопоглощение не более 6%</li><li>Марка по истираемости G1</li></ul><br />На паллете – 11,64 м2<br /><br /><strong>Стоимость указана за 1 кв.м. без учета доставки от завода производителя</strong>";https://static.tildacdn.com/tild6663-3665-4631-b063-303437653466/01.jpg;;;;;;F19txyPOYin0f3yYm211;;0;0;0;0
918117857331;;;;;"Паркет (Б.4.П.6) Гладкий Осень - Листопад® гладкий - Осень";;;https://static.tildacdn.com/tild6663-3665-4631-b063-303437653466/01.jpg;2850.00;;;"Коллекция:Листопад® гладкий;Цвет:Осень";;bJNzOYFSxtlxr2cm5lFN;192920054461;0;0;0;0
